Reading,Mote ID,Humidity,Temperature,Label,Is_Singlehop,Has_Fault
1916,3,44.39,27.2,0,1,0
1019,1,45.47,28.56,0,1,0
2185,1,42.55,28.28,0,1,0
3501,1,69.49,26.86,0,0,0
904,3,47.34,27.33,0,0,0
759,1,38.7,30.22,0,1,0
1437,3,48.17,27.75,0,0,0
1998,4,47.29,27.36,0,1,0
491,1,25.95,23.9,0,1,1
3602,4,30.38,24.01,0,1,1
3823,3,60.4,30.11,0,1,1
2209,4,44.59,27.67,0,1,0
1163,4,48.25,28.84,0,0,0
1978,1,43.5,29.06,0,1,0
1859,3,45.18,26.03,0,1,0
1080,3,46.0,32.04,0,1,0
2079,4,51.42,28.71,0,1,1
3718,4,51.42,28.71,0,0,1
1007,1,51.42,28.71,0,1,1
2063,2,70.07,27.53,0,0,1
3464,4,70.07,27.53,0,1,1
2553,2,70.07,27.53,0,1,1
921,3,70.07,27.53,0,0,1
2430,4,57.78,26.31,0,0,0
462,3,44.8,27.24,0,0,0
2143,2,44.62,28.03,0,1,0
1006,2,44.71,27.7,0,1,0
2837,2,47.19,27.6,0,1,0
1959,1,45.38,28.42,0,1,1
1438,1,45.38,28.42,0,0,1
4970,3,45.38,28.42,0,1,1
1515,2,45.38,28.42,0,0,1
4004,2,45.38,28.42,0,1,1
567,3,45.38,28.42,0,1,1
2793,1,45.38,28.42,0,0,1
3250,4,45.33,27.37,0,0,0
3348,3,44.08,27.22,0,0,0
3761,1,45.47,29.24,0,1,0
3632,4,47.0,27.49,0,1,1
4451,4,45.07,27.58,0,1,0
956,4,63.28,33.82,0,0,1
1745,2,46.16,27.72,0,1,0
4327,2,44.35,26.85,0,0,0
3378,4,58.8,26.24,0,1,0
3606,4,45.55,27.13,0,1,0
3477,4,45.4,25.14,0,1,0
2569,4,54.19,27.29,0,1,0
954,4,49.51,28.01,0,1,0
651,3,49.6,29.08,0,0,0
2676,2,46.35,27.9,0,0,0
256,2,46.22,27.72,0,1,0
4292,4,47.07,25.91,0,1,0
1210,2,58.98,29.06,0,0,0
3704,2,43.79,27.68,0,1,0
1080,2,64.18,25.99,0,1,1
2332,1,28.61,25.34,0,1,1
1796,3,45.47,27.29,0,0,0
4022,3,29.02,28.45,0,1,1
1824,1,51.2,28.51,0,1,0
2109,1,47.55,28.39,0,0,0
4113,1,59.02,30.23,0,1,1
3395,4,47.98,26.86,0,0,0
2195,2,65.9,28.09,0,1,1
4710,4,44.69,23.89,0,1,0
2817,4,47.84,27.58,0,0,0
3898,2,44.56,26.9,0,1,0
4298,3,61.24,23.75,0,0,1
3413,4,72.57,32.76,0,1,1
4128,3,45.04,25.72,0,1,0
2128,3,59.97,27.67,0,0,0
2927,4,47.85,28.47,0,1,0
3601,2,44.4,27.06,0,1,0
2689,3,41.97,25.72,0,1,0
534,3,45.8,26.93,0,0,0
3315,4,57.71,26.63,0,1,1
3183,2,66.58,26.89,0,0,0
324,3,49.82,28.46,0,0,0
1770,1,45.23,28.76,0,1,0
1536,4,47.27,27.79,0,1,0
1358,2,46.37,29.06,0,1,0
4271,4,47.81,23.56,0,1,1
1088,1,48.87,28.51,0,0,0
4142,1,69.58,26.67,0,0,0
1002,1,46.35,28.75,0,1,0
4552,3,44.32,27.35,0,1,1
2905,4,48.33,27.22,0,0,0
2877,4,60.53,23.69,0,1,1
114,1,67.0,27.46,0,0,0
575,4,32.94,22.9,0,0,1
840,3,44.2,30.27,0,1,0
3532,4,43.61,27.14,0,1,1
892,4,48.46,29.02,0,1,0
2761,2,47.45,27.85,0,0,0
4073,2,70.19,26.55,0,1,0
120,3,41.16,31.4,0,1,0
876,3,40.33,31.14,0,1,1
3869,1,70.53,26.59,0,0,1
2980,1,70.53,26.59,0,1,1
1060,4,70.53,26.59,0,0,1
2863,1,70.53,26.59,0,1,1
1845,4,70.53,26.59,0,1,1
4896,3,70.53,26.59,0,1,1
1283,3,28.07,34.76,0,1,1
4814,3,45.14,23.95,0,1,0
3769,1,69.09,27.61,0,1,0
2946,4,46.96,27.27,0,1,1
1293,1,46.96,27.27,0,0,1
2312,3,46.96,27.27,0,0,1
2881,2,58.66,29.63,0,0,0
3986,2,66.67,27.42,0,1,0
5065,4,45.09,23.63,0,1,0
3180,4,57.42,27.41,0,1,0
3519,2,29.04,31.03,0,1,1
3193,1,68.46,27.16,0,0,0
278,2,48.44,29.42,0,0,1
3043,3,48.44,29.42,0,0,1
1616,3,48.44,29.42,0,0,1
4167,2,48.44,29.42,0,1,1
4601,2,48.44,29.42,0,1,1
3649,2,48.44,29.42,0,0,1
193,2,42.36,30.41,0,0,0
3865,1,70.26,26.73,0,0,1
3126,4,48.42,25.81,0,1,0
341,3,47.21,27.53,0,0,0
175,4,48.64,26.0,0,1,0
476,2,43.9,30.15,0,0,1
5046,3,34.54,34.72,0,1,1
2945,2,47.17,27.79,0,1,1
4037,3,45.76,23.55,0,1,0
4070,3,42.6,26.98,0,1,0
3004,2,46.65,27.64,0,1,0
318,4,46.43,30.43,0,0,0
2382,2,46.37,27.9,0,0,0
478,1,43.79,30.03,0,0,0
2928,3,45.19,24.35,0,1,0
1449,1,44.78,29.11,0,1,0
3749,3,44.53,23.97,0,1,0
620,3,44.48,29.98,0,1,0
1043,3,46.94,27.11,0,0,1
560,4,27.28,28.91,0,0,1
1486,4,33.1,31.8,0,0,1
1515,1,68.27,28.67,0,0,0
1019,2,45.31,29.53,0,0,0
1689,2,45.08,29.42,0,1,0
771,3,40.48,29.87,0,1,1
3480,1,40.48,29.87,0,0,1
2347,3,40.48,29.87,0,1,1
2787,2,40.48,29.87,0,1,1
3421,1,40.48,29.87,0,1,1
4021,1,68.74,27.13,1,0,0
3336,1,64.22,26.87,0,0,0
1187,4,47.02,23.95,0,1,0
4221,3,45.0,26.75,0,1,0
3400,1,45.05,27.38,0,1,0
950,1,44.23,28.82,0,1,1
2574,2,45.83,27.64,0,1,0
3900,3,41.74,29.91,0,1,1
1964,2,41.74,29.91,0,1,1
3587,3,41.74,29.91,0,1,1
3284,3,45.49,25.0,0,1,0
2595,4,51.28,26.64,0,0,0
948,4,48.95,26.23,0,1,0
5013,3,55.53,22.86,0,1,0
5155,3,44.26,23.83,0,1,0
3292,3,45.14,27.07,0,1,0
996,2,48.34,29.02,0,0,0
2580,1,42.75,27.39,0,1,1
3087,2,42.75,27.39,0,0,1
2001,2,42.75,27.39,0,1,1
4072,2,42.75,27.39,0,0,1
937,3,42.75,27.39,0,0,1
2244,4,42.75,27.39,0,0,1
3943,1,42.75,27.39,0,0,1
1486,3,44.38,27.27,0,0,0
1410,1,26.34,26.99,0,1,1
4691,4,43.48,24.37,0,1,0
1063,3,47.45,25.87,0,1,0
3684,1,66.65,27.23,0,0,0
1152,1,46.04,28.35,0,1,0
2332,4,45.08,27.76,0,1,0
1735,4,47.18,27.17,0,0,0
406,4,69.0,25.46,0,0,1
2578,2,68.29,27.24,0,0,0
4348,1,66.79,28.62,0,0,0
2616,4,48.69,27.8,0,0,0
3904,3,76.49,21.02,0,1,1
1424,1,43.46,29.29,0,1,1
1431,4,48.03,27.35,0,1,0
4318,2,69.66,27.11,0,0,1
2320,4,69.66,27.11,0,1,1
3912,4,69.66,27.11,0,1,1
1710,1,45.12,28.29,0,1,0
3494,3,23.37,15.08,0,1,1
4051,1,69.72,27.33,0,0,0
959,2,51.01,28.84,0,1,0
3907,1,44.42,28.74,0,0,0
2124,4,59.83,29.25,0,1,0
2732,3,58.04,27.86,0,1,1
2623,1,44.79,28.75,0,1,0
3770,4,46.09,23.51,0,1,0
1199,4,42.02,32.51,0,1,1
3250,1,42.02,32.51,0,0,1
3348,4,42.02,32.51,0,1,1
1157,4,42.02,32.51,0,1,1
1640,1,42.02,32.51,0,1,1
1256,1,42.02,32.51,0,0,1
1,2,48.42,29.19,0,0,0
3138,4,49.82,27.61,0,0,0
2654,4,64.29,27.38,0,0,0
4431,2,44.02,26.72,0,0,0
2385,2,47.55,27.78,0,1,0
2439,4,49.41,27.92,0,0,1
853,2,45.18,29.05,0,1,0
1264,4,48.56,27.08,0,0,0
4033,1,60.36,27.26,0,1,0
1274,1,47.42,28.76,0,0,0
4346,2,60.54,23.48,0,1,1
2825,2,47.25,27.88,0,0,0
2168,1,51.04,29.32,0,1,0
3111,1,44.49,27.5,0,1,0
2424,4,51.3,26.93,0,1,1
2943,1,69.73,26.82,0,0,0
965,1,44.13,30.22,0,0,0
1244,2,44.68,27.28,0,1,0
1045,4,49.42,28.13,0,1,0
176,2,44.86,28.1,0,1,1
2078,4,52.55,28.66,0,1,0
2394,4,49.66,26.9,0,0,0
3825,2,46.91,27.47,0,0,1
257,1,46.91,27.47,0,1,1
3693,1,46.91,27.47,0,0,1
1708,2,46.91,27.47,0,1,1
1437,4,46.91,27.47,0,0,1
3612,1,44.89,27.09,0,0,1
2688,3,47.9,27.55,0,0,0
3064,4,31.63,24.09,0,1,1
575,4,49.89,26.49,0,1,0
1993,3,59.76,29.47,0,0,0
2214,4,49.19,26.94,0,0,0
3001,3,42.81,24.94,0,1,0
2454,1,46.27,27.78,0,1,0
2549,4,49.53,28.35,0,1,0
1481,4,35.93,32.37,0,1,1
1342,1,45.09,29.62,0,1,0
4061,1,70.18,26.75,0,0,0
1229,4,39.91,31.17,0,1,0
2581,3,51.46,27.36,0,1,0
292,1,66.63,28.91,0,0,1
4481,3,43.31,27.0,0,1,0
2310,1,51.64,30.99,0,1,1
203,1,44.19,30.3,0,0,0
1577,1,46.95,28.84,0,0,0
363,2,48.31,27.7,0,0,0
3546,4,48.19,27.63,0,0,0
608,1,47.66,29.15,0,0,0
2814,1,53.72,24.39,0,0,1
2835,3,60.46,30.44,0,1,1
3769,1,46.34,27.36,0,0,0
1833,1,50.86,27.73,0,1,0
4851,3,44.25,23.78,0,1,0
3941,4,44.16,25.79,0,1,0
863,4,48.49,27.87,0,0,0
956,3,43.75,26.16,0,0,0
332,2,47.71,28.03,0,1,0
1121,1,61.13,25.17,0,1,1
4504,3,45.95,23.35,0,1,0
1457,1,29.49,30.93,0,0,1
3943,4,47.39,24.11,0,1,1
3946,2,47.39,24.11,0,1,1
1807,4,47.39,24.11,0,0,1
2618,1,47.39,24.11,0,0,1
873,1,47.39,24.11,0,0,1
4234,1,47.39,24.11,0,1,1
2814,4,67.62,24.34,0,1,1
2252,2,50.94,29.15,0,1,1
460,2,46.04,28.08,0,0,1
3630,3,44.46,26.53,0,1,0
2448,1,62.16,27.02,1,1,0
2762,1,45.49,27.21,0,1,0
1501,1,44.33,28.33,0,1,1
4317,4,47.9,24.41,0,1,0
3356,2,45.37,27.57,0,1,0
2719,2,59.34,28.22,0,0,0
2310,3,47.64,27.64,0,0,0
4179,1,60.84,30.68,0,0,1
1460,1,47.83,29.01,0,0,0
3939,4,31.08,23.8,0,0,1
933,3,48.22,27.23,0,0,0
2048,2,30.26,24.45,0,1,1
3925,4,42.27,30.38,0,1,1
505,4,46.98,26.87,0,0,1
1,2,46.98,26.87,0,0,1
530,2,46.98,26.87,0,1,1
883,3,45.34,27.33,0,0,0
4194,1,69.19,26.72,0,0,0
2005,1,45.34,29.19,0,1,1
776,2,50.92,29.17,0,1,0
2279,1,44.73,27.51,0,1,0
3188,4,59.43,27.02,0,0,0
3394,4,58.07,27.09,0,1,0
613,2,44.89,28.2,0,1,0
2837,1,67.8,27.8,0,0,0
4079,3,44.73,26.68,0,1,0
2186,2,46.58,27.8,0,0,0
4286,1,80.0,30.97,0,0,1
4032,2,44.15,24.73,0,1,1
3954,4,44.15,24.73,0,0,1
4396,3,44.15,24.73,0,1,1
331,2,44.15,24.73,0,1,1
1587,1,44.15,24.73,0,0,1
3927,1,51.94,23.6,0,0,1
272,2,47.28,27.6,0,1,1
935,2,45.18,28.45,0,1,0
1725,2,43.0,28.07,0,1,0
2209,4,49.58,27.23,0,0,0
580,1,47.49,30.53,0,0,0
4784,4,44.14,24.09,0,1,0
672,2,28.59,26.76,0,0,1
1458,3,26.17,26.05,0,1,1
962,1,45.28,28.71,0,0,0
1385,4,48.01,27.29,0,0,0
1711,3,44.68,26.0,0,0,0
1864,1,78.91,29.95,0,0,1
720,1,60.9,24.38,0,0,1
3447,1,67.01,27.86,0,1,1
1493,1,45.34,27.44,0,1,0
3485,2,46.78,27.09,0,1,0
2001,3,59.73,27.29,0,0,0
2133,2,50.77,27.89,0,1,0
3255,3,57.63,26.33,0,1,0
371,3,48.77,25.83,0,0,0
1331,4,32.42,25.88,0,1,1
294,3,49.32,25.67,0,0,0
3782,2,43.78,26.8,0,0,0
3865,2,45.46,27.47,0,0,1
2857,4,58.62,24.6,0,1,0
3506,4,46.82,26.99,0,1,0
2219,1,61.42,27.46,0,0,0
4161,3,45.35,23.35,0,1,0
3906,2,80.0,30.9,0,0,1
3205,3,44.89,26.6,0,1,0
791,2,47.21,27.94,0,1,0
3364,3,59.67,26.98,0,0,0
472,1,40.34,27.68,0,1,0
1732,3,31.46,30.66,0,0,1
2037,2,46.03,28.58,0,1,0
1102,2,62.22,32.26,0,1,1
1266,1,61.05,25.82,0,0,1
3298,1,70.77,26.72,0,0,0
2921,3,46.04,27.32,0,0,0
1889,4,51.51,29.35,0,1,0
1855,3,47.53,27.07,0,0,0
1873,1,46.19,28.31,0,1,0
3769,1,80.0,24.03,0,1,1
1365,2,46.67,28.89,0,1,0
3020,4,57.19,26.95,0,0,0
3677,1,68.23,27.42,0,0,0
2741,2,20.85,17.61,0,1,1
1463,4,30.11,29.59,0,1,1
3566,3,45.46,23.25,0,1,0
2552,3,59.44,27.27,0,0,0
3906,4,58.24,26.25,0,1,0
1949,3,47.69,25.94,0,0,0
4142,4,47.26,26.76,0,0,1
2189,4,47.26,26.76,0,0,1
1826,3,47.26,26.76,0,0,1
3552,1,47.26,26.76,0,0,1
2414,2,47.26,26.76,0,1,1
3668,1,47.26,26.76,0,0,1
1422,2,48.66,28.74,0,0,0
3404,3,45.68,26.97,0,0,0
621,4,47.32,30.6,0,0,0
2177,4,47.14,28.23,0,1,0
2486,1,51.76,29.4,0,1,0
2490,2,77.12,31.67,0,1,1
1732,2,51.07,27.78,0,1,0
3510,3,59.26,26.29,0,1,0
1861,2,50.49,27.96,0,1,0
3042,3,57.67,25.99,0,0,0
1152,4,49.85,29.16,0,0,0
1961,4,62.85,28.21,0,0,0
2269,3,51.94,27.44,0,0,0
976,4,45.69,27.7,0,1,0
1400,2,47.45,29.53,0,1,0
944,4,44.31,25.78,0,1,0
3244,1,45.51,27.11,0,0,0
3788,4,44.4,27.05,0,1,0
3458,3,45.07,27.2,0,0,0
3369,4,29.32,32.93,0,0,1
4143,4,56.76,24.43,0,1,0
2926,1,49.73,31.78,0,0,1
3228,4,57.51,26.44,0,1,0
2524,1,66.22,27.74,0,0,0
4567,3,44.69,23.57,0,1,0
1028,3,49.29,27.51,0,0,0
4697,3,44.3,26.49,0,1,0
2149,1,58.12,28.61,0,1,0
2555,4,45.44,24.5,0,1,0
4435,1,43.12,27.06,0,1,0
1299,4,48.59,29.04,0,1,0
1919,3,71.12,26.9,0,0,0
3046,4,48.48,26.45,0,1,1
2923,1,48.48,26.45,0,0,1
1281,4,48.48,26.45,0,0,1
482,3,48.48,26.45,0,1,1
3545,4,33.48,32.64,0,1,1
3811,1,69.7,26.88,0,0,1
2124,1,43.14,30.02,0,1,0
3050,1,64.71,27.92,0,0,0
2225,4,50.06,27.32,0,0,1
2414,4,32.38,25.22,0,0,1
4061,1,44.82,26.42,1,0,0
1753,1,46.05,28.84,0,1,0
3197,4,49.23,25.91,0,1,0
628,1,45.18,28.15,0,0,0
299,1,46.6,30.06,0,0,0
2636,2,66.84,28.54,0,0,0
1858,1,57.47,28.97,0,1,0
1090,2,48.66,28.13,0,0,0
2039,4,47.97,27.1,0,0,1
925,4,47.97,27.1,0,0,1
2802,4,47.97,27.1,0,1,1
3210,2,47.97,27.1,0,0,1
1651,2,47.97,27.1,0,1,1
1568,4,47.04,26.36,0,1,0
2468,1,45.69,27.17,0,1,0
151,2,44.34,30.19,0,0,0
2601,4,47.34,27.8,0,1,0
4455,3,44.36,26.7,0,1,0
1283,4,48.12,27.76,0,0,0
2145,3,45.28,27.51,0,0,0
3994,4,43.46,27.24,0,1,0
3906,3,44.98,26.05,0,1,0
2909,3,54.9,25.94,0,1,1
936,2,45.2,29.48,0,1,0
4555,2,42.26,27.21,0,1,0
361,2,45.56,30.36,0,1,0
1205,4,40.07,18.29,0,0,1
2378,2,44.68,27.56,0,1,0
3925,4,69.73,26.74,0,0,0
1185,1,45.93,28.77,0,0,0
3616,2,45.57,27.9,0,1,0
3412,4,58.11,25.37,0,1,0
3810,1,41.76,30.18,0,1,0
834,1,45.6,29.03,0,0,0
1685,3,47.08,27.3,0,0,0
2726,2,49.83,29.26,0,1,0
4093,4,46.75,23.53,0,1,0
553,2,49.34,29.64,0,0,0
3285,1,66.16,27.66,0,0,0
4087,4,45.75,27.25,0,0,0
592,2,60.77,26.7,0,0,1
2431,2,64.0,27.8,0,0,0
2158,1,46.53,27.83,0,0,0
4270,3,42.8,26.97,0,1,0
2463,2,44.33,28.09,0,1,0
3175,3,55.5,25.59,0,1,0
3311,4,73.7,21.67,0,1,1
3038,4,45.99,26.0,0,1,0
3495,4,57.02,25.82,0,1,0
2750,4,47.84,27.34,0,0,0
785,2,45.78,29.21,0,0,0
916,2,48.32,29.46,0,0,0
3728,3,44.86,23.06,0,1,0
4496,4,29.21,20.09,0,1,1
1165,1,45.43,28.83,0,1,0
3979,1,52.18,29.93,0,0,1
3879,4,79.52,19.34,0,0,1
2421,2,66.82,28.01,0,0,0
1739,2,52.87,27.32,0,1,1
1339,1,45.87,29.57,0,1,0
2646,1,47.32,27.67,0,0,0
1954,2,45.8,27.77,0,1,1
1662,4,72.67,21.38,0,1,1
2184,1,45.78,27.77,0,1,0
710,3,44.67,30.09,0,0,0
1238,1,44.95,28.75,0,1,0
4097,3,36.4,20.28,0,1,1
3619,3,37.88,22.89,0,1,1
1144,2,45.41,27.99,0,1,0
2265,1,45.79,28.9,0,1,0
2515,1,59.43,24.39,0,1,1
2737,2,62.32,24.01,0,1,1
2270,2,44.56,20.52,0,1,1
3201,3,54.13,23.73,0,1,0
2062,3,52.09,27.9,0,1,0
3499,3,32.18,22.99,0,1,1
1463,2,34.11,27.6,0,1,1
361,2,32.77,30.2,0,0,1
1138,4,47.9,28.68,0,1,0
4217,3,44.19,26.92,0,0,0
1692,4,29.99,32.72,0,1,1
1699,4,47.61,28.45,0,1,1
2243,4,46.15,27.4,0,1,0
3895,1,68.19,26.85,0,0,0
1774,4,30.91,30.42,0,0,1
1806,1,45.01,27.33,0,1,0
106,1,39.9,30.34,0,0,0
2702,2,65.7,27.82,0,0,0
3315,1,66.01,27.75,0,0,0
2808,2,45.96,27.79,0,0,0
1986,3,48.14,26.04,0,0,0
3081,2,64.73,27.43,0,0,0
3245,2,65.32,27.65,0,1,0
1270,1,43.36,27.8,0,1,0
3888,2,44.61,27.25,0,1,0
2273,1,44.96,27.79,0,1,0
996,1,58.17,28.5,0,0,1
1355,3,47.19,25.7,0,0,0
3318,1,67.7,27.6,0,0,0
2196,1,51.79,27.57,0,1,0
4496,3,43.73,26.96,0,0,0
2210,4,63.52,24.59,0,0,1
997,1,59.62,29.16,0,1,0
2167,3,50.15,28.98,0,1,0
575,4,49.74,29.18,0,0,0
3999,1,42.78,27.16,0,1,0
3361,2,63.29,26.81,0,0,0
1973,3,62.61,31.07,0,0,1
4156,4,49.18,27.32,0,0,1
3079,4,47.16,24.24,0,1,0
498,1,48.45,28.79,0,0,1
3869,3,43.1,27.19,0,1,0
2165,4,47.16,27.7,0,1,0
394,1,46.03,28.48,0,0,0
1,1,38.25,29.96,0,1,0
2798,4,44.68,27.85,0,1,0
2131,1,50.85,29.19,0,1,1
4348,1,70.85,26.56,0,0,0
3655,4,66.25,23.76,0,0,1
256,3,47.84,27.75,0,0,0
2789,1,59.43,29.15,0,1,0
4049,1,43.99,27.19,1,1,0
3149,4,45.15,27.16,0,0,0
2481,3,43.14,27.46,0,1,0
2993,4,46.26,27.22,0,0,0
1526,4,48.61,28.75,0,0,0
1108,1,44.68,31.35,0,1,0
1236,2,46.17,28.97,0,1,0
727,1,43.59,30.07,0,0,0
4343,4,46.06,27.45,0,0,0
4139,1,70.12,27.12,0,0,0
3623,2,65.13,26.93,0,0,0
1417,2,27.86,33.96,0,1,1
1461,1,28.45,25.85,0,1,1
237,1,43.57,29.94,0,0,0
3904,4,45.47,26.99,0,1,0
880,1,51.87,29.04,0,1,0
1831,3,47.53,26.28,0,0,1
1861,2,48.26,28.22,0,1,0
2115,2,46.36,28.22,0,1,0
204,1,46.35,28.05,0,0,0
3549,3,43.29,24.03,0,1,0
2308,2,46.98,27.17,0,1,0
3819,1,80.0,23.48,0,0,1
1375,3,50.74,29.2,0,0,0
3571,2,65.94,27.13,0,0,0
1613,2,45.51,27.32,0,1,0
3078,3,32.79,29.88,0,0,1
901,3,62.91,32.03,0,0,1
3424,3,54.53,26.98,0,1,0
584,1,31.61,32.02,0,0,1
2191,1,45.47,27.61,0,1,0
3617,3,43.33,27.27,0,1,0
335,4,40.96,31.81,0,1,0
3396,1,60.88,31.05,0,1,1
4191,2,58.74,19.61,0,1,1
579,1,45.83,28.83,0,1,0
1498,1,58.26,33.88,0,1,1
525,1,46.19,29.93,0,0,0
1261,3,43.97,30.7,0,1,0
3422,4,55.01,25.19,0,1,0
3478,2,44.33,27.38,0,1,0
3759,3,44.39,26.92,0,1,0
2675,3,59.27,24.58,0,1,0
648,1,45.47,28.3,0,0,0
4766,4,45.82,23.74,0,1,0
3124,3,58.31,27.03,0,0,1
1963,3,58.31,27.03,0,0,1
2295,1,58.31,27.03,1,0,1
3147,2,58.31,27.03,0,1,1
1134,2,61.63,25.8,0,1,1
3811,3,53.24,23.87,0,0,1
1069,1,63.59,20.62,0,1,1
1920,2,48.13,28.06,0,0,0
1603,4,45.76,27.92,0,1,0
2510,4,47.44,27.74,0,0,0
2794,1,43.04,28.17,0,1,0
1274,4,64.37,23.27,0,0,1
754,1,46.66,30.18,0,0,0
2442,3,64.59,23.71,0,0,1
1161,3,45.17,28.14,0,1,0
131,4,63.43,24.45,0,0,1
1465,3,44.73,24.09,0,1,0
2456,2,45.42,27.86,0,1,0
3482,1,44.97,27.31,0,0,0
3042,3,45.04,23.49,0,1,0
3948,3,44.63,26.94,0,1,0
1378,3,58.11,29.33,0,1,0
1982,1,28.39,30.94,0,1,1
3986,3,42.98,27.37,0,1,0
1038,3,44.79,25.83,0,0,0
2998,2,63.16,27.38,0,1,0
3771,1,44.91,27.23,0,1,0
3976,1,68.87,27.14,0,0,0
1845,4,33.26,24.5,0,1,1
4295,4,44.62,24.25,0,1,1
286,2,61.57,35.0,0,1,1
3000,1,70.55,26.48,0,0,1
2126,2,59.23,27.92,0,1,0
4006,1,69.49,27.0,0,0,0
600,4,47.7,26.83,0,0,0
722,2,47.57,30.0,0,1,0
1415,2,51.32,29.19,0,1,0
4441,3,54.07,24.88,0,1,1
3689,2,68.75,27.33,0,0,0
400,4,47.78,27.05,0,1,1
4609,3,47.78,27.05,0,1,1
1321,2,47.78,27.05,0,1,1
2627,1,64.91,27.97,0,0,0
2259,1,66.07,28.48,0,0,0
3233,4,27.73,30.29,0,1,1
3333,3,44.43,27.08,0,1,0
504,2,46.45,28.98,0,1,1
893,1,28.75,32.93,0,0,1
1461,1,20.63,30.17,0,0,1
4040,3,20.04,19.61,0,1,1
4584,2,61.48,30.28,0,0,1
2245,4,46.48,27.52,0,0,0
349,1,46.9,28.09,0,0,0
3143,2,55.67,27.52,0,1,0
838,1,43.79,30.11,0,0,0
4045,1,70.28,26.72,0,0,0
2736,4,34.23,28.04,0,1,1
3117,1,66.79,27.5,0,0,1
1558,4,66.79,27.5,0,0,1
4730,1,66.79,27.5,0,1,1
1083,3,66.79,27.5,0,1,1
3993,4,66.79,27.5,0,1,1
4339,2,45.14,27.55,0,1,1
1609,3,45.14,27.55,0,0,1
3277,4,54.94,24.1,0,1,1
3668,3,54.94,24.1,0,1,1
2226,1,54.94,24.1,0,1,1
1043,4,54.94,24.1,0,1,1
767,2,54.94,24.1,0,1,1
213,1,54.94,24.1,0,0,1
1193,3,54.94,24.1,0,1,1
1505,2,46.91,29.15,0,1,0
4822,3,44.76,23.67,0,1,0
2239,2,45.79,28.0,0,1,0
873,1,45.05,28.89,0,0,0
4058,1,69.14,26.57,0,0,0
3578,1,68.49,26.93,0,0,0
2693,4,48.96,27.28,0,0,0
1264,3,46.3,30.14,0,0,0
3533,4,54.69,26.32,0,1,0
2261,1,60.75,28.87,0,0,0
403,3,44.39,30.45,0,1,0
1956,4,48.4,27.03,0,0,1
2825,3,59.17,28.75,0,0,1
2422,1,59.05,28.43,0,1,0
1731,3,61.39,30.85,0,0,1
39,2,47.05,28.9,0,0,0
1501,1,42.43,30.23,0,1,1
565,4,42.43,30.23,0,0,1
4216,4,42.43,30.23,0,1,1
812,2,42.43,30.23,0,1,1
3653,3,55.34,26.18,0,1,1
3737,4,55.34,26.18,0,1,1
2062,1,55.34,26.18,0,0,1
418,1,55.34,26.18,0,1,1
3890,1,55.34,26.18,0,0,1
3299,3,55.34,26.18,0,1,1
1378,1,47.05,28.45,0,0,1
919,4,48.97,29.52,0,0,0
2743,4,45.98,27.41,0,1,0
375,1,47.75,28.72,0,0,1
3506,4,54.3,26.42,0,1,1
1833,2,54.3,26.42,0,1,1
2021,4,54.3,26.42,0,0,1
3723,3,45.07,23.67,0,1,0
4184,2,46.67,26.77,0,1,0
3773,4,43.99,24.46,0,1,0
931,3,58.17,26.41,0,1,1
2300,2,70.25,28.77,0,1,1
1381,1,48.34,29.39,0,0,0
3394,1,70.46,26.8,0,0,0
3851,1,58.77,30.88,0,1,1
1261,4,60.5,29.44,0,0,0
716,2,45.27,27.57,0,1,0
2168,3,64.6,32.25,0,0,1
1151,2,45.93,29.37,0,1,0
1673,4,45.66,27.12,0,0,1
705,1,25.24,26.84,0,1,1
2970,1,59.42,28.96,0,0,0
1559,4,46.15,18.07,0,1,1
3189,2,45.39,27.62,0,1,1
4465,2,46.04,27.28,0,0,0
4844,4,45.36,23.93,0,1,0
2056,1,55.94,28.56,0,1,0
1978,3,45.02,27.32,0,1,0
162,2,48.11,28.06,0,0,0
4995,3,45.67,24.61,0,1,0
388,1,45.49,30.4,0,0,0
3395,3,44.26,25.28,0,1,1
3858,4,44.78,27.43,0,0,0
3278,2,44.1,27.7,0,1,0
4123,1,69.6,26.99,0,0,0
2692,2,46.04,27.5,0,1,0
982,3,61.16,30.67,0,1,1
1845,2,57.83,28.61,0,1,0
2905,3,45.28,27.7,0,1,1
3552,4,47.34,24.99,0,1,0
405,4,47.79,26.7,0,1,0
3235,3,46.73,27.1,0,1,0
2233,4,48.77,27.76,0,0,0
1366,1,52.37,28.96,0,0,0
4328,3,44.88,27.04,0,1,0
1526,1,45.34,28.71,0,0,0
205,4,43.35,33.13,0,1,0
678,3,44.21,29.88,0,0,1
4099,1,44.79,27.17,0,0,0
1717,1,45.9,28.65,0,1,0
1847,2,46.54,28.01,0,1,0
1973,1,68.03,27.77,0,1,1
2096,2,46.35,27.91,0,1,0
4697,4,43.97,23.81,0,1,0
2966,4,48.45,26.57,0,1,0
2818,3,65.15,27.52,0,0,0
4827,3,44.8,23.01,0,1,0
2006,3,44.71,27.01,0,0,0
562,2,44.33,30.21,0,1,0
2491,4,49.54,27.75,0,0,0
1473,1,45.39,28.86,0,1,0
2951,4,46.86,27.39,0,0,0
3134,4,54.33,26.43,0,1,0
4376,2,60.93,30.27,0,1,1
1137,3,38.43,29.94,0,1,0
3075,4,46.66,27.25,0,0,0
4455,2,48.29,24.61,0,0,1
